#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000529734	557	101	0.43489	9.260383796691894	-1	0.104882	noncoding
ENST00000529745	1053	157	0.41750000000000004	6.848098182678222	1	0.956376	coding
ENST00000529794	1123	77	0.29597	8.551940727233887	1	0.0430336	noncoding
ENST00000529846	683	223	0.43362	6.135450935363769	-1	0.277247	noncoding
ENST00000529856	1039	140	0.44582000000000005	6.162392616271972	1	0.940123	coding
ENST00000529900	1066	39	0.33122999999999997	9.592524909973143	1	0.0141938	noncoding
ENST00000529923	471	147	0.437	4.9514379501342765	-1	0.120696	noncoding
ENST00000529933	625	98	0.36937	8.684810066223147	-1	0.102518	noncoding
ENST00000529969	519	50	0.38354000000000005	8.769779396057132	1	0.0249128	noncoding
ENST00000529982	2629	286	0.35756	5.1187150955200185	1	0.999978	coding
ENST00000530131	1911	448	0.45731	5.8750715255737305	1	1	coding
ENST00000530205	2179	475	0.45229	5.666245079040528	1	1	coding
ENST00000530207	2917	247	0.38488	5.08853359222412	-1	0.315402	noncoding
ENST00000530255	439	102	0.41017	6.497628974914551	-1	0.0501933	noncoding
ENST00000530358	735	95	0.47498999999999997	9.258772087097167	-1	0.101759	noncoding
ENST00000530542	905	231	0.41856	4.950073814392089	-1	0.337602	noncoding
ENST00000530575	523	73	0.38972999999999997	6.70526180267334	1	0.0851475	noncoding
ENST00000530617	3001	523	0.44449	5.352834892272949	1	1	coding
ENST00000530692	963	95	0.45430000000000004	6.220766258239746	1	0.457564	noncoding
ENST00000530769	4358	127	0.27234	5.989431571960449	1	0.441539	noncoding
ENST00000530884	578	25	0.36729	5.935946083068848	1	0.0052462	noncoding
ENST00000530907	1871	484	0.46704999999999997	6.691165733337402	1	1	coding
ENST00000531026	830	242	0.44318	5.212499427795408	-1	0.428653	noncoding
ENST00000531036	1646	152	0.40932	5.362952232360839	1	0.970662	coding
ENST00000531153	2811	444	0.44295	8.844369316101073	-1	0.859797	coding
ENST00000531154	1930	448	0.38937	8.85700511932373	1	1	coding
ENST00000531206	3177	831	0.4694	6.713617134094237	1	1	coding
ENST00000531224	7494	921	0.41452000000000006	9.987329292297364	1	1	coding
ENST00000531394	605	75	0.45099999999999996	4.0500284194946286	-1	0.0508112	noncoding
ENST00000531407	1062	150	0.43637000000000004	8.538982582092284	1	0.934552	coding
ENST00000531413	636	150	0.44657	8.538982582092284	1	0.944204	coding
ENST00000531639	522	36	0.45314	6.139031791687012	1	0.0170898	noncoding
ENST00000531760	501	69	0.44013	8.888723564147952	-1	0.0640759	noncoding
ENST00000531771	631	176	0.43876000000000004	9.421425819396973	1	0.98306	coding
ENST00000531878	537	43	0.40858999999999995	4.406579399108887	1	0.0464784	noncoding
ENST00000531939	1182	196	0.46134000000000003	4.269654273986817	-1	0.366593	noncoding
ENST00000532076	560	51	0.35811	9.897782707214354	1	0.0275785	noncoding
ENST00000532146	473	142	0.39632	8.317984962463381	1	0.798399	coding
ENST00000532261	560	152	0.44921	10.10227642059326	-1	0.223592	noncoding
ENST00000532289	610	22	0.3917	6.4958101272583	1	0.00459312	noncoding
ENST00000532325	526	154	0.47961	6.829796028137207	-1	0.12696	noncoding
ENST00000532425	4485	108	0.29367000000000004	9.67678508758545	1	0.113128	noncoding
ENST00000532455	565	11	0.40901	9.700380516052245	1	0.0057149	noncoding
ENST00000532556	495	29	0.40499	11.999967765808105	1	0.0170852	noncoding
ENST00000532603	566	43	0.4628300000000001	7.699887275695801	1	0.0291278	noncoding
ENST00000532654	984	185	0.43104	5.456622886657715	1	0.997481	coding
ENST00000532695	2001	204	0.42768	8.851976585388183	1	0.995739	coding
ENST00000532700	1259	335	0.46747999999999995	8.052052879333495	-1	0.704045	coding
ENST00000532711	308	81	0.46273000000000003	4.3823091506958	1	0.457005	noncoding
ENST00000532883	1051	151	0.45944999999999997	9.91718769073486	-1	0.22022	noncoding
ENST00000532950	888	98	0.42975	6.736636924743652	-1	0.0491183	noncoding
ENST00000532976	988	259	0.46912	4.566296958923341	-1	0.643991	coding
ENST00000533013	587	67	0.47614	9.741833686828613	-1	0.0912001	noncoding
ENST00000533194	581	144	0.44961	4.947231864929199	-1	0.126947	noncoding
ENST00000533274	2102	521	0.47786000000000006	8.608157157897953	1	1	coding
ENST00000533350	541	81	0.40101	8.058112907409669	-1	0.05943	noncoding
ENST00000533415	2570	764	0.49211999999999995	6.980874061584472	1	1	coding
ENST00000533468	503	153	0.44421999999999995	4.9406953811645495	-1	0.14106	noncoding
ENST00000533509	1064	297	0.47437	8.688742637634277	1	0.999995	coding
ENST00000533523	1266	167	0.29906	10.148242378234862	1	0.428295	noncoding
ENST00000533568	762	214	0.49706000000000006	5.2323930740356435	1	0.999628	coding
ENST00000533757	466	51	0.4503	6.713105583190917	-1	0.0242162	noncoding
ENST00000533867	966	145	0.33901	9.736289405822752	1	0.493241	noncoding
ENST00000533928	606	51	0.40553999999999996	7.869220542907715	1	0.0279115	noncoding
ENST00000533982	585	99	0.38683	8.552714347839355	-1	0.0897193	noncoding
ENST00000534003	2515	531	0.47578000000000004	4.570730400085449	1	1	coding
ENST00000534079	656	71	0.38377	9.353089332580566	1	0.0749597	noncoding
ENST00000534116	888	280	0.45875	8.900134468078615	-1	0.509646	coding
ENST00000534156	776	194	0.43917999999999996	4.269654273986817	-1	0.300427	noncoding
ENST00000534216	693	161	0.44179999999999997	5.037264823913574	1	0.991905	coding
ENST00000534304	2301	619	0.42816	9.177284049987794	1	1	coding
ENST00000534577	562	32	0.40902	4.388504600524903	1	0.0231255	noncoding
ENST00000534614	567	99	0.45935	5.275022315979004	-1	0.0580606	noncoding
ENST00000534753	723	118	0.43313	9.853879737854005	1	0.683643	coding
ENST00000534762	744	139	0.44781000000000004	9.624952507019042	1	0.904939	coding
ENST00000534770	737	169	0.31409	10.019627952575682	-1	0.161578	noncoding
ENST00000534792	552	116	0.36255	9.825642585754395	1	0.319475	noncoding
ENST00000534796	900	22	0.36985999999999997	6.4958101272583	1	0.00407446	noncoding
ENST00000534923	533	93	0.34618	8.396829795837405	1	0.118173	noncoding
ENST00000534980	6128	484	0.36048	8.85036487579346	1	1	coding
ENST00000534999	8074	487	0.29368	8.188725852966307	1	0.999996	coding
ENST00000535030	561	112	0.36359	6.9036867141723635	1	0.362212	noncoding
ENST00000535049	567	66	0.33281	5.19846019744873	-1	0.0386557	noncoding
ENST00000535191	2452	753	0.45069	7.866641807556153	1	1	coding
ENST00000535269	401	11	0.38987	4.0500284194946286	1	0.00597805	noncoding
ENST00000535408	796	216	0.43078000000000005	7.502428627014161	-1	0.237399	noncoding
ENST00000535461	559	156	0.44323	5.49754695892334	-1	0.12964	noncoding
ENST00000535501	921	62	0.44339999999999996	5.769351005554199	1	0.0950658	noncoding
ENST00000535638	787	195	0.42521000000000003	10.132254219055174	1	0.988735	coding
ENST00000535690	642	181	0.45915999999999996	4.9890653610229485	1	0.998127	coding
ENST00000535750	823	82	0.44066	4.432725334167481	1	0.470661	noncoding
ENST00000535887	568	72	0.38051	5.213124656677246	1	0.122709	noncoding
ENST00000535923	1379	300	0.46321999999999997	9.826738548278808	1	0.999991	coding
ENST00000535942	3200	294	0.36232	8.220444297790529	1	0.999734	coding
ENST00000535989	537	151	0.44834	6.279992485046387	-1	0.11196	noncoding
ENST00000536014	558	122	0.33915000000000006	9.58659381866455	-1	0.16028	noncoding
ENST00000536133	1089	209	0.40432999999999997	8.630656623840334	1	0.99407	coding
ENST00000536195	452	55	0.41453999999999996	11.542177772521974	1	0.0602914	noncoding
ENST00000536227	1322	165	0.33265999999999996	5.6038927078247065	1	0.924869	coding
ENST00000536410	1194	290	0.43715000000000004	9.050152397155763	1	0.999972	coding
ENST00000536494	882	66	0.34065000000000006	6.062469673156738	1	0.0433818	noncoding
ENST00000536562	4291	1310	0.46699	6.4730745315551745	1	1	coding
ENST00000536632	994	157	0.48672	4.3299036026000985	-1	0.234404	noncoding
ENST00000536727	3520	444	0.43128	4.778079032897949	1	1	coding
ENST00000536827	6176	2009	0.45333000000000007	4.898464012145996	1	1	coding
ENST00000537178	5229	1393	0.45547000000000004	5.287356376647948	1	1	coding
ENST00000537184	1422	273	0.46932	6.649104881286622	1	0.999989	coding
ENST00000537285	871	251	0.45832	7.691020393371583	-1	0.386474	noncoding
ENST00000537305	3932	729	0.44765999999999995	7.026572608947753	1	1	coding
ENST00000537535	1323	441	0.44583	8.940233802795412	1	1	coding
ENST00000537553	6543	390	0.29367000000000004	5.500559425354003	1	0.999998	coding
ENST00000537643	548	104	0.4793	4.887266731262207	-1	0.0762798	noncoding
ENST00000537854	400	48	0.3943399999999999	5.402114295959472	-1	0.0199521	noncoding
ENST00000537918	559	48	0.3907	10.567028999328613	1	0.035181	noncoding
ENST00000537952	2147	439	0.45868	9.223378944396973	1	1	coding
ENST00000538097	3124	837	0.46652	5.649591255187987	1	1	coding
ENST00000538098	548	57	0.36933000000000005	9.298935890197754	-1	0.0995163	noncoding
ENST00000538332	675	142	0.40467	9.516839027404785	1	0.800303	coding
ENST00000538654	2769	58	0.30011000000000004	9.019529914855958	1	0.0235122	noncoding
ENST00000538771	1098	232	0.43067	6.330465507507324	1	0.999777	coding
ENST00000538899	1374	458	0.4691	8.295356559753419	1	1	coding
ENST00000539055	1231	136	0.31743	5.245409202575683	1	0.721826	coding
ENST00000539172	556	110	0.42943000000000003	5.803397560119628	-1	0.0564752	noncoding
ENST00000539244	977	284	0.42232	5.602301216125488	-1	0.516755	coding
ENST00000539318	695	162	0.41036	11.031974983215331	-1	0.236005	noncoding
ENST00000539336	1090	350	0.43849000000000005	5.2741697311401365	-1	0.824749	coding
ENST00000539368	3097	224	0.32838	5.679602241516113	1	0.996191	coding
ENST00000539381	1606	385	0.42782000000000003	5.057499504089355	1	1	coding
ENST00000539524	3417	1088	0.47484	4.816161155700684	1	1	coding
ENST00000539639	747	53	0.34684	6.7062280654907225	1	0.0196066	noncoding
ENST00000539854	659	107	0.38871	7.894105339050293	1	0.348892	noncoding
ENST00000539948	706	136	0.47312	4.7240819931030265	-1	0.138066	noncoding
ENST00000540304	2552	802	0.46543	5.706600761413575	-1	0.999935	coding
ENST00000540433	2843	876	0.45665	5.587238883972168	-1	0.99998	coding
ENST00000540440	407	47	0.37988000000000005	7.805783653259278	-1	0.0447602	noncoding
ENST00000540486	759	146	0.47796	9.226473426818849	1	0.964462	coding
ENST00000540497	3405	1135	0.43338	6.292553901672363	1	1	coding
ENST00000540703	685	149	0.44441	9.362759590148926	-1	0.174873	noncoding
ENST00000540725	1394	66	0.35021	4.683385276794433	1	0.0849626	noncoding
ENST00000540819	537	70	0.42442	9.654221153259279	-1	0.0937319	noncoding
ENST00000540854	757	32	0.4838	4.406579399108887	1	0.0202989	noncoding
ENST00000540889	427	104	0.42455	5.916507148742675	1	0.571371	coding
ENST00000540904	594	45	0.42842	7.877021217346192	1	0.0248618	noncoding
ENST00000541108	1658	351	0.41148999999999997	9.655188179016115	1	0.999995	coding
ENST00000541175	384	35	0.31745999999999996	8.979366111755372	1	0.0100595	noncoding
ENST00000541231	805	99	0.35932	8.354087257385256	1	0.176603	noncoding
ENST00000541236	485	102	0.45473	9.002897071838383	-1	0.0973423	noncoding
ENST00000541265	555	88	0.34539000000000003	9.88508243560791	-1	0.153716	noncoding
ENST00000541284	3538	714	0.38444	6.212922477722167	1	1	coding
ENST00000541310	2449	656	0.46072	6.82843189239502	1	1	coding
ENST00000541366	616	130	0.33462000000000003	9.242977333068847	1	0.347382	noncoding
ENST00000541428	2550	730	0.45925000000000005	4.823663902282715	1	1	coding
ENST00000541434	1112	334	0.46667000000000003	4.998671150207519	1	1	coding
ENST00000541463	4866	1622	0.44264	5.967150688171387	1	1	coding
ENST00000541548	535	99	0.47098	4.874875831604004	-1	0.0682446	noncoding
ENST00000541569	569	168	0.44722	4.591021919250489	1	0.996621	coding
ENST00000541648	1410	470	0.44583	8.5854642868042	1	1	coding
ENST00000541674	544	52	0.388	9.51161708831787	1	0.0336869	noncoding
ENST00000541931	880	59	0.43943	6.226563835144043	1	0.0675814	noncoding
ENST00000541947	567	188	0.50608	9.15278606414795	-1	0.298161	noncoding
ENST00000541959	807	182	0.40172	6.841732215881348	1	0.986655	coding
ENST00000541973	1104	176	0.42467999999999995	4.931316947937011	1	0.996706	coding
ENST00000541977	507	83	0.40841	4.0500284194946286	-1	0.0370625	noncoding
ENST00000542267	5198	702	0.33598	8.487085533142093	1	1	coding
ENST00000542309	592	149	0.45060000000000006	9.12796573638916	-1	0.166912	noncoding
ENST00000542337	558	146	0.42135	6.730953025817871	-1	0.0947426	noncoding
ENST00000542420	2321	396	0.39358	5.587011528015137	1	1	coding
ENST00000542447	4223	415	0.41511	4.991168403625487	1	1	coding
ENST00000542650	1015	207	0.48196000000000006	4.582211875915529	1	0.999708	coding
ENST00000542652	3261	670	0.45476	5.337317848205566	1	1	coding
ENST00000542666	1769	471	0.44589999999999996	8.877183723449708	1	1	coding
ENST00000542676	3438	1052	0.47319	5.5972993850708	1	1	coding
ENST00000542691	1464	358	0.45982999999999996	5.795155906677246	1	1	coding
ENST00000542700	847	95	0.35839000000000004	4.0500284194946286	1	0.487781	noncoding
ENST00000542747	3284	923	0.39882	9.433868217468262	1	1	coding
ENST00000542768	611	55	0.46440000000000003	8.350283622741703	1	0.0714726	noncoding
ENST00000542826	1572	424	0.47115000000000007	4.8198556900024405	1	1	coding
ENST00000542833	637	202	0.46049	6.514851188659668	-1	0.236881	noncoding
ENST00000542921	8149	2359	0.46535	8.334166526794434	1	1	coding
ENST00000543091	4774	1569	0.46072	5.226595497131346	1	1	coding
ENST00000543119	2442	524	0.39286	8.93075695037842	1	1	coding
ENST00000543172	848	243	0.48564	6.056842613220215	-1	0.437268	noncoding
ENST00000543249	565	57	0.48445	4.444093132019043	-1	0.0380671	noncoding
ENST00000543364	578	67	0.40135	11.999967765808105	1	0.0693797	noncoding
ENST00000543571	7362	1131	0.42955	8.836117362976076	1	1	coding
ENST00000543608	636	164	0.44357	4.791549873352051	-1	0.173616	noncoding
ENST00000543644	321	83	0.48131	10.078423118591306	1	0.5	coding
ENST00000543680	3960	1300	0.48628	6.325975227355957	1	1	coding
ENST00000543779	10400	3038	0.49382	5.932081031799316	1	1	coding
ENST00000543797	842	104	0.50034	9.355925941467284	-1	0.119943	noncoding
ENST00000543854	508	129	0.42365	7.583424186706544	-1	0.0856551	noncoding
ENST00000543879	5722	647	0.34382	5.870979118347167	1	1	coding
ENST00000543888	572	63	0.39754	9.857876777648926	-1	0.106928	noncoding
ENST00000544001	1849	465	0.45996	5.129230308532715	1	1	coding
ENST00000544123	3972	884	0.44289	5.241089439392089	1	1	coding
ENST00000544392	1060	181	0.41979999999999995	7.799981498718263	1	0.985915	coding
ENST00000544538	3789	360	0.40151000000000003	9.221638298034666	1	0.999996	coding
ENST00000544764	564	83	0.37707999999999997	10.864679527282714	1	0.120967	noncoding
ENST00000544786	951	317	0.45829	6.063492774963378	1	1	coding
ENST00000544829	3212	833	0.48156	4.875898933410644	1	1	coding
ENST00000544844	812	126	0.46775	5.210964775085448	1	0.913321	coding
ENST00000544936	589	60	0.35699000000000003	9.691354942321777	-1	0.127151	noncoding
ENST00000545068	5165	623	0.33291	6.588628196716309	1	1	coding
ENST00000545094	581	182	0.4685	4.818889427185058	-1	0.266665	noncoding
ENST00000545112	788	144	0.41997	5.711716270446778	1	0.947883	coding
ENST00000545208	5007	1669	0.43951999999999997	6.3216554641723635	1	1	coding
ENST00000545322	491	62	0.43382000000000004	11.242593193054198	1	0.113389	noncoding
ENST00000545556	3634	486	0.44418	9.043512153625485	1	1	coding
ENST00000545625	447	88	0.44147000000000003	5.693129920959472	1	0.375487	noncoding
ENST00000545658	435	40	0.40127	10.289041328430173	1	0.0260658	noncoding
ENST00000545666	662	210	0.442	8.666952323913574	-1	0.263069	noncoding
ENST00000545673	1590	283	0.38774000000000003	6.137667655944824	1	0.999974	coding
ENST00000545688	610	53	0.42474	8.802529335021976	1	0.0449243	noncoding
ENST00000545764	709	90	0.43001999999999996	8.86332302093506	1	0.291296	noncoding
ENST00000545889	4633	1014	0.44969	5.089215660095214	1	1	coding
ENST00000545891	1790	315	0.48309	9.272117042541506	1	0.999998	coding
ENST00000546000	734	56	0.44152	5.10802936553955	1	0.0872789	noncoding
ENST00000546265	534	73	0.41037	4.539639472961426	1	0.253457	noncoding
ENST00000546274	3332	1071	0.47450000000000003	5.597242546081542	1	1	coding
ENST00000546342	1482	494	0.44831	9.02255992889404	1	1	coding
ENST00000546367	560	102	0.46351	4.720501136779785	1	0.738159	coding
ENST00000546369	2977	944	0.41682	5.293097114562988	1	1	coding
ENST00000546475	550	90	0.34376	9.235112190246582	-1	0.134832	noncoding
ENST00000546720	772	204	0.45043	9.213386344909669	-1	0.284243	noncoding
ENST00000546817	586	79	0.3463	11.14892063140869	-1	0.177954	noncoding
ENST00000546893	2332	488	0.44442	6.598688697814942	1	1	coding
ENST00000546939	779	157	0.42806	8.10891399383545	1	0.948413	coding
ENST00000546942	946	126	0.33331	9.452435111999513	1	0.301288	noncoding
ENST00000546960	1383	461	0.46432000000000007	8.282785224914551	1	1	coding
ENST00000546985	698	198	0.47013000000000005	8.831217765808105	-1	0.276369	noncoding
ENST00000547018	3271	935	0.40594	8.568638038635257	-1	0.997183	coding
ENST00000547019	595	60	0.44505	11.437158775329593	-1	0.165006	noncoding
ENST00000547131	897	297	0.41552	6.20013370513916	-1	0.506543	coding
ENST00000547156	566	154	0.41997	9.92150707244873	-1	0.195505	noncoding
ENST00000547180	485	98	0.42332000000000003	10.043997001647949	1	0.382112	noncoding
ENST00000547262	840	256	0.41180000000000005	8.864676856994631	-1	0.327645	noncoding
ENST00000547330	2275	692	0.42824	5.217103385925292	-1	0.999313	coding
ENST00000547361	683	122	0.41394000000000003	9.768265724182129	1	0.634094	coding
ENST00000547650	614	190	0.47331	10.364662742614744	-1	0.352872	noncoding
ENST00000547751	1938	490	0.37605	6.9745080947875975	1	1	coding
ENST00000547776	3885	1249	0.46882999999999997	5.933672523498536	1	1	coding
ENST00000547950	697	99	0.44585	6.39475040435791	1	0.5	coding
ENST00000548108	1508	381	0.47095	6.5103609085083	-1	0.874133	coding
ENST00000548117	499	80	0.41613000000000006	8.614152717590333	1	0.15492	noncoding
ENST00000548160	648	146	0.44149000000000005	8.10891399383545	1	0.928714	coding
ENST00000548206	685	66	0.35334999999999994	5.5195436477661115	-1	0.0337074	noncoding
ENST00000548234	1293	122	0.36293999999999993	7.635829734802246	-1	0.0957458	noncoding
ENST00000548259	563	145	0.50102	6.482793998718263	1	0.948751	coding
ENST00000548539	598	41	0.42328	6.000344657897949	1	0.0209267	noncoding
ENST00000548567	3057	401	0.35807	6.676273918151856	1	1	coding
ENST00000548643	936	177	0.38581000000000004	7.785798454284668	-1	0.14765	noncoding
ENST00000548676	3221	795	0.44822	6.214002418518065	1	1	coding
ENST00000548743	3532	1081	0.45409	6.1219800949096665	-1	0.999999	coding
ENST00000548785	578	33	0.36526000000000003	9.997450828552246	1	0.013944	noncoding
ENST00000548790	852	237	0.44232	4.889881324768066	-1	0.43522	noncoding
ENST00000549049	3196	488	0.43681	6.598688697814942	1	1	coding
ENST00000549117	1233	239	0.43659000000000003	8.141148185729982	1	0.99966	coding
ENST00000549162	3934	1272	0.40576	8.496626853942871	1	1	coding
ENST00000549258	4384	407	0.35422000000000003	8.89220485687256	1	0.999996	coding
ENST00000549283	566	155	0.43782000000000004	9.383711814880368	-1	0.181806	noncoding
ENST00000549315	282	80	0.45958	6.488193702697754	1	0.23199	noncoding
ENST00000549335	7403	379	0.35155000000000003	8.512550544738769	1	0.999989	coding
ENST00000549384	891	57	0.37602	8.682102394104007	1	0.0323175	noncoding
ENST00000549396	5674	1258	0.44327	5.795610618591309	1	1	coding
ENST00000549540	563	96	0.45205	4.2633451461792	-1	0.0700849	noncoding
ENST00000549578	1531	183	0.45592	6.286017417907716	1	0.99634	coding
ENST00000549668	607	186	0.42968	9.576794624328613	1	0.986842	coding
ENST00000549711	2933	455	0.47759999999999997	6.107713508605956	1	1	coding
ENST00000549884	8938	1904	0.39804	6.254812812805175	1	1	coding
ENST00000549890	5502	473	0.38162999999999997	8.472451210021976	1	1	coding
ENST00000549940	1678	491	0.46162	5.792313957214356	1	1	coding
ENST00000549958	468	101	0.43023000000000006	9.818099784851071	-1	0.129096	noncoding
ENST00000550001	631	42	0.39609	9.591106605529784	1	0.0230125	noncoding
ENST00000550007	443	25	0.41702	5.122807502746581	1	0.0101197	noncoding
ENST00000550107	2925	975	0.41875999999999997	5.261778831481934	1	1	coding
ENST00000550164	5090	1246	0.4651	5.496182823181152	1	1	coding
ENST00000550195	1047	209	0.44629	6.9414278030395495	1	0.998962	coding
ENST00000550313	736	235	0.46105	4.939785957336424	-1	0.470382	noncoding
ENST00000550359	3808	1105	0.47643	6.162506294250488	1	1	coding
ENST00000550510	631	195	0.42232	4.91989231109619	-1	0.2214	noncoding
ENST00000550542	1245	231	0.44818	5.894283103942871	1	0.999868	coding
ENST00000550584	5405	1248	0.45878	5.713648796081543	1	1	coding
ENST00000550701	449	78	0.40162	6.557878303527832	-1	0.0370401	noncoding
ENST00000550963	845	53	0.36268999999999996	6.534119606018066	1	0.0224122	noncoding
ENST00000550996	718	39	0.41064	10.044319343566894	1	0.0258302	noncoding
ENST00000551197	985	50	0.38383999999999996	8.930628013610843	1	0.0258604	noncoding
ENST00000551293	621	101	0.39328	9.453660011291507	1	0.290431	noncoding
ENST00000551374	2802	345	0.3821	8.53330936431885	1	0.99999	coding
ENST00000551417	6200	473	0.38403	8.472451210021976	1	1	coding
ENST00000551465	609	168	0.45964	6.466594886779785	1	0.989725	coding
ENST00000551619	2718	132	0.32903	9.45830173492432	1	0.334659	noncoding
ENST00000551781	629	119	0.4001	6.413791465759277	-1	0.0630677	noncoding
ENST00000551812	8600	1906	0.41612	6.219402122497558	1	1	coding
ENST00000551816	626	179	0.41029000000000004	9.853492927551269	-1	0.219754	noncoding
ENST00000551818	587	178	0.47529	5.626912498474121	-1	0.206358	noncoding
ENST00000551858	2815	841	0.48746999999999996	5.735702323913575	-1	0.999977	coding
ENST00000551959	483	17	0.42811000000000005	5.2745676040649405	1	0.00594517	noncoding
ENST00000551996	849	234	0.45567	4.546062278747559	1	0.999966	coding
ENST00000552009	601	51	0.44786000000000004	4.0500284194946286	1	0.124923	noncoding
ENST00000552030	547	135	0.41145	9.676978492736819	1	0.763266	coding
ENST00000552067	621	146	0.42306000000000005	8.10891399383545	1	0.900707	coding
ENST00000552162	551	124	0.46520999999999996	8.974917793273928	-1	0.126412	noncoding
ENST00000552197	2599	504	0.42134	7.8556821823120115	1	1	coding
ENST00000552270	2746	489	0.45778	5.8380125045776365	1	1	coding
ENST00000552428	430	48	0.47918999999999995	7.908997535705566	1	0.0471287	noncoding
ENST00000552472	475	57	0.41893	7.587118721008302	1	0.0439527	noncoding
ENST00000552475	502	140	0.45085	4.755684471130371	-1	0.126825	noncoding
ENST00000552484	465	47	0.41297000000000006	7.786507606506348	1	0.0237461	noncoding
ENST00000552496	583	161	0.36928000000000005	9.3688196182251	-1	0.17135	noncoding
ENST00000552535	562	29	0.45357	11.712567710876463	1	0.0360896	noncoding
ENST00000552620	716	60	0.39974	11.004318046569825	1	0.0650487	noncoding
ENST00000552631	557	147	0.46508	5.701201057434083	-1	0.121818	noncoding
ENST00000552669	815	266	0.41455000000000003	8.475739097595216	-1	0.351574	noncoding
ENST00000552692	949	239	0.44082	8.141148185729982	1	0.999697	coding
ENST00000552861	2499	185	0.35784	8.52840976715088	1	0.927838	coding
ENST00000552863	433	98	0.39350999999999997	5.463898277282715	-1	0.0431228	noncoding
ENST00000552908	871	267	0.45651	8.991872978210449	-1	0.465069	noncoding
ENST00000552994	7597	1911	0.48344	8.2836877822876	1	1	coding
ENST00000553026	1097	264	0.39247	7.6808462142944345	1	0.999751	coding
ENST00000553042	569	154	0.43096	8.682489204406739	-1	0.147333	noncoding
ENST00000553081	1101	84	0.41572000000000003	11.999967765808105	1	0.157765	noncoding
ENST00000553252	846	44	0.37707	8.03387279510498	1	0.015207	noncoding
ENST00000553273	1402	172	0.4368	5.751844596862793	1	0.993206	coding
ENST00000553283	543	98	0.45044	10.207424354553222	-1	0.147994	noncoding
ENST00000553302	606	60	0.39342	9.657960319519042	1	0.0531438	noncoding
ENST00000553417	259	63	0.44240999999999997	4.947118186950683	-1	0.029756	noncoding
ENST00000553452	609	168	0.41794	5.98471393585205	-1	0.126623	noncoding
ENST00000553565	564	152	0.44193	10.073394584655762	1	0.938372	coding
ENST00000553611	651	132	0.42418999999999996	9.23801326751709	-1	0.138033	noncoding
ENST00000553612	6343	377	0.35961	4.396518898010254	1	1	coding
ENST00000553641	800	217	0.44688	9.265218925476074	-1	0.312885	noncoding
ENST00000553695	564	138	0.42285999999999996	5.297246360778809	-1	0.0887829	noncoding
ENST00000553696	552	181	0.42617	8.461813926696777	-1	0.181054	noncoding
ENST00000553714	672	80	0.30484	6.715265464782715	1	0.0609013	noncoding
ENST00000553739	611	143	0.38993999999999995	6.071734428405762	-1	0.0844998	noncoding
ENST00000553768	791	210	0.41873	9.140923881530764	-1	0.251423	noncoding
ENST00000553787	579	123	0.45464000000000004	6.582319068908691	-1	0.0744925	noncoding
ENST00000553876	267	59	0.43817	4.250556373596192	-1	0.0310644	noncoding
ENST00000553892	6271	2084	0.44912	5.814196968078614	1	1	coding
ENST00000553970	574	87	0.41458	5.422576332092285	1	0.336467	noncoding
ENST00000553987	234	51	0.40007999999999994	7.810683250427247	1	0.0263259	noncoding
ENST00000554011	3661	399	0.34773	8.369366264343263	1	0.999996	coding
ENST00000554091	619	128	0.36877000000000004	9.641263008117676	-1	0.155144	noncoding
ENST00000554136	762	126	0.40962	5.000660514831543	1	0.890416	coding
ENST00000554152	3029	594	0.44239	5.941288948059082	1	1	coding
ENST00000554222	1719	344	0.46481	4.742668342590332	1	1	coding
ENST00000554256	581	144	0.42434999999999995	10.323080635070799	-1	0.203251	noncoding
ENST00000554259	8017	2132	0.48018000000000005	5.874275779724121	1	1	coding
ENST00000554308	2515	541	0.46699	4.698333930969238	1	1	coding
ENST00000554331	831	182	0.46653000000000006	6.3015344619750975	1	0.996305	coding
ENST00000554384	735	69	0.40137	5.441049003601075	-1	0.0276281	noncoding
ENST00000554390	2953	706	0.47216	4.7895605087280275	-1	0.999871	coding
ENST00000554488	593	80	0.42303	9.002768135070802	1	0.176375	noncoding
ENST00000554546	3607	593	0.43257999999999996	8.656637382507324	1	1	coding
ENST00000554598	772	193	0.48032	5.346127891540527	1	0.998812	coding
ENST00000554601	719	115	0.36551	9.128352546691897	1	0.330929	noncoding
ENST00000554636	565	121	0.45405999999999996	5.926624488830566	1	0.840309	coding
ENST00000554659	5142	233	0.28518000000000004	9.02075481414795	1	0.873013	coding
ENST00000554684	4108	821	0.44319	4.776714897155761	1	1	coding
ENST00000554709	327	49	0.32852	5.690344810485839	-1	0.0397639	noncoding
ENST00000554712	587	153	0.49504000000000004	9.696254539489747	-1	0.238412	noncoding
ENST00000554899	762	57	0.39872	4.646439933776856	1	0.0859337	noncoding
ENST00000554943	4416	834	0.44249	4.831166648864746	1	1	coding
ENST00000554950	1376	260	0.46190000000000003	5.585079002380371	-1	0.520014	coding
ENST00000554963	975	250	0.48802	8.898135948181153	1	0.99994	coding
ENST00000555148	2349	654	0.48558999999999997	6.857306098937988	1	1	coding
ENST00000555152	567	112	0.3964	5.8683076858520495	-1	0.0544661	noncoding
ENST00000555171	563	100	0.43986000000000003	8.800079536437988	1	0.460343	noncoding
ENST00000555216	592	108	0.45389999999999997	8.827800941467284	-1	0.0976558	noncoding
